ip,port,country,city,datacenter,asn,organization,source_latency_ms,baidu_delay_ms,tested,cn2,cn2_evidence,trace_url,trace_status,traced_at,route_class,route_evidence
43.249.174.253,443,HK,香港,HKG,138415,Yancy Limited,4.0,,True,True,"Guangzhou: 59.43.159.18, 59.43.46.77; Nanjing: 59.43.130.190; Guangzhou: 59.43.130.214, 59.43.141.146, 59.43.186.226",https://globalping.io?measurement=2Qq4bBvfYuYhUmvEE00020wGZ,cn2_gt,2026-08-13T05:31:57Z,cn2_gt,"Guangzhou: 59.43.159.18, 59.43.46.77; Nanjing: 59.43.130.190; Guangzhou: 59.43.130.214, 59.43.141.146, 59.43.186.226"
103.118.42.225,443,HK,香港,HKG,976,CoreNET Inc.,5.0,1416,True,True,Beijing: 59.43.46.82,https://globalping.io?measurement=2c5cLanayppt8Uztt00020wGZ,cn2_gt,2026-08-13T05:32:10Z,cn2_gt,Beijing: 59.43.46.82
45.152.65.100,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,5.0,1215,True,True,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.109, 59.43.183.110",https://globalping.io?measurement=2M9l2WN9GGQ0KjE7o00020wF6,cn2_gt,2026-08-13T04:00:52Z,cn2_gt,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.109, 59.43.183.110"
216.38.170.177,443,HK,新加坡,SIN,137897,"PAN-LIAN TECHNOLOGY CO., LIMITED",6.0,1504,True,True,"Beijing: 59.43.182.190, 59.43.19.98, 59.43.246.210",https://globalping.io?measurement=2zCmHeDyCtifVOHjd00020wGC,cn2_gt,2026-08-13T05:09:02Z,cn2_gt,"Beijing: 59.43.182.190, 59.43.19.98, 59.43.246.210"
162.4.136.79,443,HK,香港,HKG,55933,Cloudie Limited,9.0,1449,True,True,"Guangzhou: 59.43.130.162, 59.43.248.250; Nanjing: 59.43.139.109, 59.43.16.166, 59.43.188.122; Nanjing: 59.43.139.109",https://globalping.io?measurement=29VdEhBAEGhfE1nvK00020wFE,cn2_gt,2026-08-13T04:09:11Z,cn2_gt,"Guangzhou: 59.43.130.162, 59.43.248.250; Nanjing: 59.43.139.109, 59.43.16.166, 59.43.188.122; Nanjing: 59.43.139.109"
38.207.175.9,443,HK,香港,HKG,967,VMISS Inc.,9.0,1276,True,True,"Guangzhou: 59.43.188.122; Beijing: 59.43.19.98, 59.43.246.226",https://globalping.io?measurement=2alfJgwo8pSicW45F00020wFk,cn2_gt,2026-08-13T04:40:33Z,cn2_gt,"Guangzhou: 59.43.188.122; Beijing: 59.43.19.98, 59.43.246.226"
38.207.177.204,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,9.0,1191,True,True,"Nanjing: 59.43.130.122, 59.43.139.117, 59.43.248.246; Nanjing: 59.43.123.89, 59.43.188.122",https://globalping.io?measurement=2Nu40TJGXzkCPLi8000020w5c,cn2_gt,,cn2_gt,
193.134.209.3,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,12.0,926,True,True,"Nanjing: 59.43.123.89, 59.43.188.122; Guangzhou: 59.43.248.246, 59.43.250.54",https://globalping.io?measurement=2pLTY2dstuLP9IYfO00020wFv,cn2_gt,2026-08-13T04:51:12Z,cn2_gt,"Nanjing: 59.43.123.89, 59.43.188.122; Guangzhou: 59.43.248.246, 59.43.250.54"
103.137.22.71,443,TW,台北,TPE,134823,"Sky Digital Co., Ltd.",18.0,3076,True,True,"Guangzhou: 59.43.187.182; Beijing: 59.43.181.222, 59.43.19.94, 59.43.246.210",https://globalping.io?measurement=2zpHuG7uF1LDQMs6Z00020wGD,cn2_gt,2026-08-13T05:09:34Z,cn2_gt,"Guangzhou: 59.43.187.182; Beijing: 59.43.181.222, 59.43.19.94, 59.43.246.210"
207.57.128.194,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,19.0,,True,True,"Nanjing: 59.43.130.114, 59.43.139.113, 59.43.248.246",https://globalping.io?measurement=2werUsnryIptSyx7V00020wzT,cn2_gt,2026-08-15T03:55:34Z,cn2_gt,"Nanjing: 59.43.130.114, 59.43.139.113, 59.43.248.246"
103.159.88.58,443,TW,台北,TPE,31972,"Emagine Concept, Inc.",28.0,1338,True,True,"Nanjing: 59.43.132.149, 59.43.22.18",https://globalping.io?measurement=2QS6QcVTF0hO28WZp00020wFq,cn2_gt,2026-08-13T04:46:42Z,cn2_gt,"Nanjing: 59.43.132.149, 59.43.22.18"
43.160.254.163,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",30.0,1264,True,True,Nanjing: 59.43.139.117,https://globalping.io?measurement=2Hg4PXQzKGJNyRjR700020wEP,cn2_gt,2026-08-13T03:17:57Z,cn2_gt,Nanjing: 59.43.139.117
43.163.76.131,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",30.0,1381,True,True,Nanjing: 59.43.139.137,https://globalping.io?measurement=2FVE4XNEdJ4lYf3yL00020wHC,cn2_gt,2026-08-13T06:10:21Z,cn2_gt,Nanjing: 59.43.139.137
45.89.219.65,443,SG,新加坡,SIN,8888,xTom Pty Ltd,30.0,4026,True,True,"Nanjing: 59.43.139.113; Beijing: 59.43.16.182, 59.43.250.54, 59.43.46.70",https://globalping.io?measurement=2xtLfk4VmOGgUT2LE00020wFk,cn2_gt,2026-08-13T04:40:32Z,cn2_gt,"Nanjing: 59.43.139.113; Beijing: 59.43.16.182, 59.43.250.54, 59.43.46.70"
45.94.41.19,443,SG,新加坡,SIN,8888,xTom Pty Ltd,30.0,,True,True,"Nanjing: 59.43.130.126, 59.43.139.117; Beijing: 59.43.130.106, 59.43.137.222",https://globalping.io?measurement=2Y8kFGALhKQy3jaE400020wGv,cn2_gt,2026-08-13T05:53:43Z,cn2_gt,"Nanjing: 59.43.130.126, 59.43.139.117; Beijing: 59.43.130.106, 59.43.137.222"
43.163.77.140,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",31.0,1480,True,True,Guangzhou: 59.43.130.162; Nanjing: 59.43.46.97,https://globalping.io?measurement=2xEKLL45OHDE2v8rs00020wHR,cn2_gt,2026-08-13T06:26:03Z,cn2_gt,Guangzhou: 59.43.130.162; Nanjing: 59.43.46.97
82.158.88.94,443,HK,香港,HKG,401701,cognetcloud INC,32.0,1204,True,True,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.129, 59.43.183.110; Beijing: 59.43.183.122, 59.43.248.2; Xi'an: 59.43.137.241, 59.43.188.122",https://globalping.io?measurement=2MoUn7gsFJdC3BnLz00020wES,cn2_gt,2026-08-13T03:20:38Z,cn2_gt,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.129, 59.43.183.110; Beijing: 59.43.183.122, 59.43.248.2; Xi'an: 59.43.137.241, 59.43.188.122"
161.117.181.127,443,SG,新加坡,SIN,45102,"Alibaba (US) Technology Co., Ltd.",32.0,1005,True,True,Beijing: 59.43.137.222,https://globalping.io?measurement=2SJwt8SKBaPFgvCdS00020wFc,cn2_gt,2026-08-13T04:32:39Z,cn2_gt,Beijing: 59.43.137.222
194.156.162.151,443,SG,新加坡,SIN,23961,"Misaka Network, Inc.",33.0,1473,True,True,"Nanjing: 59.43.130.106, 59.43.139.113",https://globalping.io?measurement=2aEucN23q8bEaIObP00020wFF,cn2_gt,2026-08-13T04:09:37Z,cn2_gt,"Nanjing: 59.43.130.106, 59.43.139.113"
43.133.62.238,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",33.0,1357,True,True,Beijing: 59.43.137.222,https://globalping.io?measurement=2zfcN2PQbO4sKGQqr00020wFc,cn2_gt,2026-08-13T04:32:48Z,cn2_gt,Beijing: 59.43.137.222
150.109.11.223,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",34.0,1271,True,True,"Nanjing: 59.43.139.129; Beijing: 59.43.145.62, 59.43.22.41; Xi'an: 59.43.137.241",https://globalping.io?measurement=26FEmuI702JMATYME00020wEO,cn2_gt,2026-08-13T03:16:32Z,cn2_gt,"Nanjing: 59.43.139.129; Beijing: 59.43.145.62, 59.43.22.41; Xi'an: 59.43.137.241"
43.160.209.30,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",34.0,1469,True,True,Nanjing: 59.43.139.109; Xi'an: 59.43.137.241,https://globalping.io?measurement=2IIkBo0KB5IV0xrl500020wEO,cn2_gt,2026-08-13T03:16:18Z,cn2_gt,Nanjing: 59.43.139.109; Xi'an: 59.43.137.241
43.160.226.219,443,SG,新加坡,SIN,13335,"Cloudflare, Inc.",34.0,1734,True,True,Guangzhou: 59.43.16.166,https://globalping.io?measurement=2rhlf3TdJwNFSomQd00020wGZ,cn2_gt,2026-08-13T05:32:04Z,cn2_gt,Guangzhou: 59.43.16.166
43.160.240.180,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",34.0,1639,True,True,"Nanjing: 59.43.130.126, 59.43.139.117",https://globalping.io?measurement=2IABIyi079OhY0s0E00020wEt,cn2_gt,2026-08-13T03:47:51Z,cn2_gt,"Nanjing: 59.43.130.126, 59.43.139.117"
43.163.83.37,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",34.0,2987,True,True,Guangzhou: 59.43.181.94; Nanjing: 59.43.139.113; Guangzhou: 59.43.22.41,https://globalping.io?measurement=2uZGcSB1fRKIolzVu00020wGf,cn2_gt,2026-08-13T05:37:19Z,cn2_gt,Guangzhou: 59.43.181.94; Nanjing: 59.43.139.113; Guangzhou: 59.43.22.41
43.156.159.240,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",35.0,1086,True,True,Beijing: 59.43.137.222,https://globalping.io?measurement=28gLy2PiTE4MsQazU00020wFc,cn2_gt,2026-08-13T04:32:39Z,cn2_gt,Beijing: 59.43.137.222
45.194.18.109,443,SG,新加坡,SIN,137535,JT TELECOM INTERNATIONAL PTE.LTD.,35.0,,True,True,"Nanjing: 59.43.139.129, 59.43.16.182",https://globalping.io?measurement=2quu38VadGanRObfq00020wF6,cn2_gt,2026-08-13T04:00:50Z,cn2_gt,"Nanjing: 59.43.139.129, 59.43.16.182"
45.93.29.97,443,KR,首尔,ICN,138195,MOACK.Co.LTD,36.0,,True,True,"Guangzhou: 59.43.141.146; Guangzhou: 59.43.22.6, 59.43.46.77",https://globalping.io?measurement=2XkfruRBJksnOT1fp00020wGf,cn2_gt,2026-08-13T05:37:21Z,cn2_gt,"Guangzhou: 59.43.141.146; Guangzhou: 59.43.22.6, 59.43.46.77"
43.156.2.91,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",36.0,2159,True,True,"Nanjing: 59.43.250.110, 59.43.42.33",https://globalping.io?measurement=29cC9rmNlkB0N6g6H00020wFv,cn2_gt,2026-08-13T04:51:17Z,cn2_gt,"Nanjing: 59.43.250.110, 59.43.42.33"
45.93.28.161,443,KR,首尔,ICN,138195,MOACK.Co.LTD,37.0,1755,True,True,Guangzhou: 59.43.144.209,https://globalping.io?measurement=2SGf3WjxnplBH7KBs00020wGC,cn2_gt,2026-08-13T05:08:48Z,cn2_gt,Guangzhou: 59.43.144.209
45.93.30.57,443,KR,首尔,ICN,138195,MOACK.Co.LTD,37.0,1668,True,True,"Nanjing: 59.43.132.153, 59.43.39.186",https://globalping.io?measurement=2owrKCNmxxSacyfGz00020wHG,cn2_gt,2026-08-13T06:15:01Z,cn2_gt,"Nanjing: 59.43.132.153, 59.43.39.186"
185.194.54.137,443,SG,新加坡,SIN,8888,xTom Pty Ltd,38.0,1786,True,True,"Nanjing: 59.43.130.150, 59.43.139.117",https://globalping.io?measurement=2GbDuXhnrPm8mo4u100020wGN,cn2_gt,2026-08-13T05:19:44Z,cn2_gt,"Nanjing: 59.43.130.150, 59.43.139.117"
43.133.34.193,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",38.0,1302,True,True,"Guangzhou: 59.43.250.170; Nanjing: 59.43.139.113, 59.43.22.41",https://globalping.io?measurement=20fKVLQQVpo4Bt9Cz00020wGf,cn2_gt,2026-08-13T05:37:26Z,cn2_gt,"Guangzhou: 59.43.250.170; Nanjing: 59.43.139.113, 59.43.22.41"
43.134.62.218,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",38.0,1102,True,True,"Guangzhou: 59.43.250.54; Nanjing: 59.43.139.113, 59.43.250.170",https://globalping.io?measurement=27GTcva5MLW0BhBPg00020wGJ,cn2_gt,2026-08-13T05:15:18Z,cn2_gt,"Guangzhou: 59.43.250.54; Nanjing: 59.43.139.113, 59.43.250.170"
43.156.142.191,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",38.0,1344,True,True,Nanjing: 59.43.139.113,https://globalping.io?measurement=20h2UogvgwUaboyCo00020wEO,cn2_gt,2026-08-13T03:16:45Z,cn2_gt,Nanjing: 59.43.139.113
43.160.197.205,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",38.0,1204,True,True,Nanjing: 59.43.139.109,https://globalping.io?measurement=2KT94gubBZQWEKhyF00020wEo,cn2_gt,2026-08-13T03:43:11Z,cn2_gt,Nanjing: 59.43.139.109
43.160.241.174,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",38.0,1617,True,True,"Nanjing: 59.43.130.150, 59.43.42.33; Guangzhou: 59.43.22.33",https://globalping.io?measurement=23n0p5NLRjdWw9H1p00020wGe,cn2_gt,2026-08-13T05:37:09Z,cn2_gt,"Nanjing: 59.43.130.150, 59.43.42.33; Guangzhou: 59.43.22.33"
43.160.253.225,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",38.0,1644,True,True,Nanjing: 59.43.139.117,https://globalping.io?measurement=2d5yRvREhWyGxkFzQ00020wEM,cn2_gt,2026-08-13T03:14:48Z,cn2_gt,Nanjing: 59.43.139.117
45.89.219.72,443,SG,新加坡,SIN,8888,xTom Pty Ltd,38.0,1615,True,True,Beijing: 59.43.137.222,https://globalping.io?measurement=2DMe2ORi27H6TnZMh00020wFc,cn2_gt,2026-08-13T04:32:38Z,cn2_gt,Beijing: 59.43.137.222
111.119.193.50,443,SG,新加坡,SIN,136907,HUAWEI CLOUDS,41.0,1195,True,True,"Guangzhou: 59.43.130.102; Nanjing: 59.43.39.118, 59.43.46.101; Beijing: 59.43.159.18, 59.43.46.82",https://globalping.io?measurement=2whzoXU1xDkzVQVJr00020w5c,cn2_gt,,cn2_gt,
43.156.23.85,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",41.0,1240,True,True,"Guangzhou: 59.43.250.50; Nanjing: 59.43.139.109, 59.43.16.166",https://globalping.io?measurement=2bPYUg7gIR76yVGed00020w5l,cn2_gt,,cn2_gt,
202.144.194.140,443,JP,东京,NRT,63916,IPTELECOM Global,44.0,,True,True,"Guangzhou: 59.43.144.209, 59.43.159.98; Beijing: 59.43.46.82",https://globalping.io?measurement=23Ah9j9TmBr7MvQvb00020wFc,cn2_gt,2026-08-13T04:32:39Z,cn2_gt,"Guangzhou: 59.43.144.209, 59.43.159.98; Beijing: 59.43.46.82"
191.222.209.238,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,True,"Guangzhou: 59.43.159.98; Nanjing: 59.43.132.149, 59.43.39.234",https://globalping.io?measurement=2HvGPlVYGCbu4FfBF00020wF6,cn2_gt,2026-08-13T04:00:43Z,cn2_gt,"Guangzhou: 59.43.159.98; Nanjing: 59.43.132.149, 59.43.39.234"
191.222.212.153,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,True,"Guangzhou: 59.43.144.209; Nanjing: 59.43.139.133; Beijing: 59.43.138.54, 59.43.46.82",https://globalping.io?measurement=2TlwLfz6LcPHMJNSB00020wF6,cn2_gt,2026-08-13T04:00:54Z,cn2_gt,"Guangzhou: 59.43.144.209; Nanjing: 59.43.139.133; Beijing: 59.43.138.54, 59.43.46.82"
191.222.213.234,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,1315,True,True,"Nanjing: 59.43.132.153, 59.43.39.166; Guangzhou: 59.43.141.146",https://globalping.io?measurement=2iYkIAYKgoSl0T4f800020wI8,cn2_gt,2026-08-13T07:08:44Z,cn2_gt,"Nanjing: 59.43.132.153, 59.43.39.166; Guangzhou: 59.43.141.146"
191.222.213.69,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,1089,True,True,"Beijing: 59.43.130.206, 59.43.186.226, 59.43.46.82",https://globalping.io?measurement=2swUyFGcMi89PEJmJ00020xWF,cn2_gt,2026-08-16T13:47:49Z,cn2_gt,"Beijing: 59.43.130.206, 59.43.186.226, 59.43.46.82"
65.49.237.102,443,JP,东京,NRT,25820,IT7 Networks Inc,45.0,868,True,True,"Guangzhou: 59.43.144.209; Beijing: 59.43.39.126, 59.43.46.82",https://globalping.io?measurement=2q6uqkHBuZm5edVFP00020wGC,cn2_gt,2026-08-13T05:08:53Z,cn2_gt,"Guangzhou: 59.43.144.209; Beijing: 59.43.39.126, 59.43.46.82"
191.222.209.104,443,TW,台北,TPE,38136,Akari Networks,45.0,,True,True,"Guangzhou: 59.43.130.198, 59.43.144.209; Nanjing: 59.43.159.98, 59.43.39.190, 59.43.46.97",https://globalping.io?measurement=2vvOBkpWohpD2pdk500020wxT,cn2_gt,2026-08-15T01:51:45Z,cn2_gt,"Guangzhou: 59.43.130.198, 59.43.144.209; Nanjing: 59.43.159.98, 59.43.39.190, 59.43.46.97"
202.144.194.165,443,JP,东京,NRT,63916,IPTELECOM Global,46.0,,True,True,"Nanjing: 59.43.139.133, 59.43.39.142",https://globalping.io?measurement=2B9pmpX5moekh7SNs00020wFq,cn2_gt,2026-08-13T04:46:29Z,cn2_gt,"Nanjing: 59.43.139.133, 59.43.39.142"
64.83.35.17,443,JP,东京,NRT,979,NetLab Global,46.0,1137,True,True,"Guangzhou: 59.43.130.194, 59.43.137.226, 59.43.246.26; Beijing: 59.43.183.2, 59.43.46.82",https://globalping.io?measurement=2rz54An05uRTu1SlD00020wFk,cn2_gt,2026-08-13T04:40:42Z,cn2_gt,"Guangzhou: 59.43.130.194, 59.43.137.226, 59.43.246.26; Beijing: 59.43.183.2, 59.43.46.82"
64.83.40.57,443,JP,东京,NRT,979,NetLab Global,46.0,1310,True,True,"Guangzhou: 59.43.137.226; Nanjing: 59.43.139.133, 59.43.39.118; Guangzhou: 59.43.138.70, 59.43.144.209, 59.43.181.50",https://globalping.io?measurement=2k2wswi3LgLh8gcBe00020wF6,cn2_gt,2026-08-13T04:00:52Z,cn2_gt,"Guangzhou: 59.43.137.226; Nanjing: 59.43.139.133, 59.43.39.118; Guangzhou: 59.43.138.70, 59.43.144.209, 59.43.181.50"
64.83.46.12,443,JP,东京,NRT,979,NetLab Global,46.0,,True,True,"Nanjing: 59.43.139.137, 59.43.159.18, 59.43.183.2, 59.43.39.82; Beijing: 59.43.130.190, 59.43.183.2",https://globalping.io?measurement=2abFiRlLkOweAQh9000020wFk,cn2_gt,2026-08-13T04:40:47Z,cn2_gt,"Nanjing: 59.43.139.137, 59.43.159.18, 59.43.183.2, 59.43.39.82; Beijing: 59.43.130.190, 59.43.183.2"
154.31.116.202,443,JP,东京,NRT,906,DMIT Cloud Services,47.0,1464,True,True,Guangzhou: 59.43.141.146; Nanjing: 59.43.138.70,https://globalping.io?measurement=2yP2lmjhlVpP6cQGE00020xi1,cn2_gt,2026-08-17T01:57:54Z,cn2_gt,Guangzhou: 59.43.141.146; Nanjing: 59.43.138.70
191.222.212.77,443,JP,东京,NRT,906,DMIT Cloud Services,47.0,1111,True,True,"Guangzhou: 59.43.130.194, 59.43.144.209; Nanjing: 59.43.139.133",https://globalping.io?measurement=2EqHVS3p3juopEHaZ00020wEO,cn2_gt,2026-08-13T03:16:59Z,cn2_gt,"Guangzhou: 59.43.130.194, 59.43.144.209; Nanjing: 59.43.139.133"
74.82.196.20,443,JP,东京,NRT,25820,IT7 Networks Inc,47.0,,True,True,Guangzhou: 59.43.137.226; Beijing: 59.43.46.82,https://globalping.io?measurement=2G4XgBiHUqPaWwSbG00020wFF,cn2_gt,2026-08-13T04:09:23Z,cn2_gt,Guangzhou: 59.43.137.226; Beijing: 59.43.46.82
74.82.215.85,443,JP,东京,NRT,25820,IT7 Networks Inc,47.0,1184,True,True,"Guangzhou: 59.43.130.214, 59.43.141.146, 59.43.38.166",https://globalping.io?measurement=2Rb6bz9kDpfNBLIC100020xuQ,cn2_gt,2026-08-17T14:46:21Z,cn2_gt,"Guangzhou: 59.43.130.214, 59.43.141.146, 59.43.38.166"
82.40.33.173,443,JP,东京,NRT,400618,Prime Security Corp.,47.0,1468,True,True,"Guangzhou: 59.43.141.146, 59.43.183.2, 59.43.247.186; Nanjing: 59.43.183.2; Beijing: 59.43.246.26, 59.43.46.82; Guangzhou: 59.43.138.46, 59.43.246.26, 59.43.46.77",https://globalping.io?measurement=2WzPJmyeibciCZEJu00020wF6,cn2_gt,2026-08-13T04:01:06Z,cn2_gt,"Guangzhou: 59.43.141.146, 59.43.183.2, 59.43.247.186; Nanjing: 59.43.183.2; Beijing: 59.43.246.26, 59.43.46.82; Guangzhou: 59.43.138.46, 59.43.246.26, 59.43.46.77"
82.40.33.62,443,JP,东京,NRT,400618,Prime Security Corp.,47.0,1292,True,True,"Guangzhou: 59.43.144.209, 59.43.246.26; Nanjing: 59.43.246.26; Beijing: 59.43.138.54, 59.43.183.2, 59.43.46.82",https://globalping.io?measurement=2I9wMX37IiGgESj8300020wEs,cn2_gt,2026-08-13T03:46:41Z,cn2_gt,"Guangzhou: 59.43.144.209, 59.43.246.26; Nanjing: 59.43.246.26; Beijing: 59.43.138.54, 59.43.183.2, 59.43.46.82"
45.89.234.54,443,JP,东京,NRT,3258,xTom Japan Corporation,48.0,,True,True,"Guangzhou: 59.43.46.77; Nanjing: 59.43.46.97; Guangzhou: 59.43.137.226, 59.43.159.98, 59.43.39.202",https://globalping.io?measurement=2KtNHqLD10jUbN3x500020wGZ,cn2_gt,2026-08-13T05:32:12Z,cn2_gt,"Guangzhou: 59.43.46.77; Nanjing: 59.43.46.97; Guangzhou: 59.43.137.226, 59.43.159.98, 59.43.39.202"
45.89.235.39,443,JP,东京,NRT,3258,xTom Japan Corporation,48.0,1725,True,True,"Guangzhou: 59.43.141.146, 59.43.39.122",https://globalping.io?measurement=2wnpD4YKlwaQbi2M400020wFc,cn2_gt,2026-08-13T04:33:02Z,cn2_gt,"Guangzhou: 59.43.141.146, 59.43.39.122"
64.83.38.37,443,JP,东京,NRT,979,NetLab Global,48.0,1374,True,True,"Beijing: 59.43.22.6, 59.43.39.98, 59.43.46.82; Shenzhen: 59.43.137.226; Guangzhou: 59.43.144.209, 59.43.22.18",https://globalping.io?measurement=2iOr9xiqk3Tt8pag900020wFc,cn2_gt,2026-08-13T04:33:00Z,cn2_gt,"Beijing: 59.43.22.6, 59.43.39.98, 59.43.46.82; Shenzhen: 59.43.137.226; Guangzhou: 59.43.144.209, 59.43.22.18"
74.82.198.138,443,JP,东京,NRT,25820,IT7 Networks Inc,48.0,1178,True,True,Guangzhou: 59.43.144.209; Beijing: 59.43.46.82,https://globalping.io?measurement=2LlS6I0XJFJairKfn00020wFk,cn2_gt,2026-08-13T04:40:46Z,cn2_gt,Guangzhou: 59.43.144.209; Beijing: 59.43.46.82
74.82.198.58,443,JP,大阪,KIX,25820,IT7 Networks Inc,48.0,1149,True,True,"Beijing: 59.43.46.82; Shenzhen: 59.43.46.77; Guangzhou: 59.43.141.146, 59.43.22.6",https://globalping.io?measurement=2TAmbDiVREaE4wexC00020wFc,cn2_gt,2026-08-13T04:32:39Z,cn2_gt,"Beijing: 59.43.46.82; Shenzhen: 59.43.46.77; Guangzhou: 59.43.141.146, 59.43.22.6"
102.204.223.9,443,JP,东京,NRT,139923,ABCCLOUD SDN.BHD.,50.0,2326,True,True,Guangzhou: 59.43.144.209; Nanjing: 59.43.46.101; Beijing: 59.43.46.82; Shenzhen: 59.43.141.146,https://globalping.io?measurement=2wDnlIZiMJW5cIkf900020wFF,cn2_gt,2026-08-13T04:09:16Z,cn2_gt,Guangzhou: 59.43.144.209; Nanjing: 59.43.46.101; Beijing: 59.43.46.82; Shenzhen: 59.43.141.146
14.137.238.86,443,JP,东京,NRT,401339,YAMATO CLOUD LLC,50.0,1280,True,True,"Guangzhou: 59.43.130.118, 59.43.187.182; Beijing: 59.43.19.94, 59.43.250.174",https://globalping.io?measurement=2wGyjWvGSo6O1nX8l00020wFc,cn2_gt,2026-08-13T04:33:04Z,cn2_gt,"Guangzhou: 59.43.130.118, 59.43.187.182; Beijing: 59.43.19.94, 59.43.250.174"
