ip,port,country,city,datacenter,asn,organization,source_latency_ms,baidu_delay_ms,tested,cn2,cn2_evidence,trace_url,trace_status,traced_at,route_class,route_evidence
159.138.34.52,443,HK,香港,HKG,136907,HUAWEI CLOUDS,2.0,,True,False,,,pending,,,
16.162.32.66,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
175.29.23.138,443,HK,香港,HKG,137897,"PAN-LIAN TECHNOLOGY CO., LIMITED",2.0,3701,True,True,"Guangzhou: 59.43.187.182; Nanjing: 59.43.139.109, 59.43.183.106; Beijing: 59.43.246.210",https://globalping.io?measurement=2q2hDPdecO3DTJBJR00020wH1,cn2_gt,2026-08-13T05:59:18Z,cn2_gt,"Guangzhou: 59.43.187.182; Nanjing: 59.43.139.109, 59.43.183.106; Beijing: 59.43.246.210"
176.98.181.6,443,HK,香港,HKG,142113,eServer,2.0,2917,True,False,,https://globalping.io?measurement=2Y1NqraTcrV1QwfoW00020wHY,other,2026-08-13T06:32:22Z,other,
18.162.194.163,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
18.163.122.175,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
18.166.209.37,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
18.166.223.43,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
18.167.166.18,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
18.167.99.90,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
183.87.153.54,443,HK,香港,HKG,136907,HUAWEI CLOUDS,2.0,2876,True,False,,https://globalping.io?measurement=24PsntqmqRPD9nZaJ00020wHi,other,2026-08-13T06:43:05Z,other,
185.206.171.178,443,HK,香港,HKG,213535,YottaSrc,2.0,4509,True,False,,https://globalping.io?measurement=27BekxH076g00Nm2y00020wHc,other,2026-08-13T06:36:50Z,other,
185.216.118.161,443,HK,香港,HKG,55933,Cloudie Limited,2.0,1740,True,True,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.129, 59.43.188.122",https://globalping.io?measurement=21wE5m4pwUrgfTLHk00020wF6,cn2_gt,2026-08-13T04:00:57Z,cn2_gt,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.129, 59.43.188.122"
185.74.222.238,443,HK,香港,HKG,209847,WorkTitans B.V.,2.0,,True,False,,,pending,,,
192.142.51.41,443,HK,香港,HKG,44259,"Ultahost, Inc.",2.0,,True,False,,https://globalping.io?measurement=2i8VM3mrepxng4xyO00020wHG,other,2026-08-13T06:14:58Z,other,
192.252.179.26,443,HK,香港,HKG,152194,CTG Server Limited,2.0,,True,True,Nanjing: 59.43.139.133,https://globalping.io?measurement=2T9J8mAsNc0jYxQpj00020ySR,cn2_gt,2026-08-19T01:55:18Z,cn2_gt,Nanjing: 59.43.139.133
192.252.179.94,443,HK,香港,HKG,152194,CTG Server Limited,2.0,2504,True,True,"Guangzhou: 59.43.130.114; Nanjing: 59.43.132.153, 59.43.38.182; Guangzhou: 59.43.130.158",https://globalping.io?measurement=2ZKud0yQ8sYzbmlgv00020wGZ,cn2_gt,2026-08-13T05:32:08Z,cn2_gt,"Guangzhou: 59.43.130.114; Nanjing: 59.43.132.153, 59.43.38.182; Guangzhou: 59.43.130.158"
193.134.209.165,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1721,True,True,"Guangzhou: 59.43.248.246; Beijing: 59.43.183.118, 59.43.248.2",https://globalping.io?measurement=25PJ2JNtuTityu0X100020wFc,cn2_gt,2026-08-13T04:32:49Z,cn2_gt,"Guangzhou: 59.43.248.246; Beijing: 59.43.183.118, 59.43.248.2"
198.44.182.190,443,HK,香港,HKG,62468,VpsQuan L.L.C.,2.0,1602,True,True,Beijing: 59.43.46.82,https://globalping.io?measurement=2LQdiR7UfeucmtKY900020wES,cn2_gt,2026-08-13T03:20:52Z,cn2_gt,Beijing: 59.43.46.82
20.187.66.224,443,HK,香港,HKG,8075,Microsoft Corporation,2.0,1544,True,False,,https://globalping.io?measurement=2JiiD9UbKlAphypSK00020wFc,other,2026-08-13T04:33:06Z,other,
202.85.53.11,443,HK,新加坡,SIN,4515,PCCW IMS Ltd (PCCW Business Internet Access),2.0,3857,True,False,,https://globalping.io?measurement=2Mj8mkLVqu8Unihlj00020wGI,other,2026-08-13T05:15:07Z,other,
202.85.76.73,443,HK,新加坡,SIN,4515,PCCW IMS Ltd (PCCW Business Internet Access),2.0,2511,True,False,,https://globalping.io?measurement=2tDpAm0JmKY4UFc8c00020wFF,other,2026-08-13T04:09:36Z,other,
202.85.76.75,443,HK,新加坡,SIN,4515,PCCW IMS Ltd (PCCW Business Internet Access),2.0,3373,True,False,,https://globalping.io?measurement=22arWxZpMQaie3er800020wF6,other,2026-08-13T04:00:52Z,other,
207.57.123.29,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,,True,True,Nanjing: 59.43.139.129; Guangzhou: 59.43.248.250,https://globalping.io?measurement=2w0NLbW2PzfVk2Nvd00020wI2,cn2_gt,2026-08-13T07:03:07Z,cn2_gt,Nanjing: 59.43.139.129; Guangzhou: 59.43.248.250
207.57.123.38,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,4190,True,True,"Nanjing: 59.43.123.89, 59.43.248.246; Nanjing: 59.43.139.113, 59.43.188.122",https://globalping.io?measurement=2oRI4y90B6MjWyptV00020wI3,cn2_gt,2026-08-13T07:03:17Z,cn2_gt,"Nanjing: 59.43.123.89, 59.43.248.246; Nanjing: 59.43.139.113, 59.43.188.122"
207.57.123.77,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,4569,True,True,"Nanjing: 59.43.123.89, 59.43.130.158, 59.43.248.246; Nanjing: 59.43.188.122, 59.43.42.33",https://globalping.io?measurement=2g5225EQLLj0RUHoz00020wI3,cn2_gt,2026-08-13T07:03:34Z,cn2_gt,"Nanjing: 59.43.123.89, 59.43.130.158, 59.43.248.246; Nanjing: 59.43.188.122, 59.43.42.33"
207.57.132.220,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,3575,True,False,,https://globalping.io?measurement=2bOrFv0v1lZY34g0000020wHx,other,2026-08-13T06:57:42Z,other,
207.57.133.172,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,3502,True,True,"Nanjing: 59.43.130.118, 59.43.139.113, 59.43.188.122",https://globalping.io?measurement=2lPy4NM7RlhNvFMcg00020wI3,cn2_gt,2026-08-13T07:03:22Z,cn2_gt,"Nanjing: 59.43.130.118, 59.43.139.113, 59.43.188.122"
207.57.134.179,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,4465,True,True,"Guangzhou: 59.43.248.246; Nanjing: 59.43.248.250, 59.43.42.33",https://globalping.io?measurement=2tKGZbJCQcwmPgTUS00020wHn,cn2_gt,2026-08-13T06:47:36Z,cn2_gt,"Guangzhou: 59.43.248.246; Nanjing: 59.43.248.250, 59.43.42.33"
210.3.205.158,443,HK,香港,HKG,9304,HGC Global Communications Limited,2.0,,True,False,,https://globalping.io?measurement=2s6mY1FohbUDYGeQ900020wHn,other,2026-08-13T06:47:59Z,other,
210.3.205.167,443,HK,香港,HKG,9304,HGC Global Communications Limited,2.0,,True,False,,https://globalping.io?measurement=2JpkLFX7xmGLOcOoU00020wHY,other,2026-08-13T06:32:27Z,other,
210.3.205.168,443,HK,香港,HKG,9304,HGC Global Communications Limited,2.0,,True,False,,https://globalping.io?measurement=2huqKAjyi14D7sQHL00020wH1,other,2026-08-13T05:59:43Z,other,
210.3.205.170,443,HK,香港,HKG,9304,HGC Global Communications Limited,2.0,,True,False,,https://globalping.io?measurement=2ppyFX4ZIdvEJOAxz00020wHX,other,2026-08-13T06:31:57Z,other,
216.23.116.10,443,HK,香港,HKG,42960,VH Global Limited,2.0,1246,True,True,"Nanjing: 59.43.139.129, 59.43.22.33",https://globalping.io?measurement=2awf7T9yTuSvWkSJb00020wEu,cn2_gt,2026-08-13T03:48:18Z,cn2_gt,"Nanjing: 59.43.139.129, 59.43.22.33"
216.23.117.14,443,HK,香港,HKG,42960,VH Global Limited,2.0,,True,False,,,pending,,,
216.23.94.49,443,HK,香港,HKG,42960,VH Global Limited,2.0,3500,True,False,,https://globalping.io?measurement=2t2oIIUdykthFbNik00020wH1,other,2026-08-13T05:59:11Z,other,
216.23.95.97,443,HK,香港,HKG,203090,Bitsflowcloud Ltd,2.0,,True,False,,,pending,,,
217.60.38.113,443,HK,香港,HKG,56971,Cgi Global Limited,2.0,2325,True,False,,https://globalping.io?measurement=2fWvh9WomkrnxLz6v00020wHX,other,2026-08-13T06:32:11Z,other,
219.79.80.205,443,HK,香港,HKG,4760,HKT Limited,2.0,1792,True,False,,https://globalping.io?measurement=2CwIiSfoVS9wy14A900020wGC,other,2026-08-13T05:09:02Z,other,
23.102.233.103,443,HK,香港,HKG,8075,Microsoft Corporation,2.0,1570,True,False,,https://globalping.io?measurement=2j4qmNjhwY37HLgXU00020wGI,other,2026-08-13T05:14:51Z,other,
34.96.163.193,443,HK,香港,HKG,396982,Google LLC,2.0,,True,False,,,pending,,,
34.96.247.17,443,HK,香港,HKG,396982,Google LLC,2.0,1447,True,False,,https://globalping.io?measurement=2PlPMBYjvG1DJsAsi00020ygr,other,2026-08-19T16:49:28Z,other,
38.147.172.53,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1425,True,True,"Guangzhou: 59.43.130.110, 59.43.248.246; Nanjing: 59.43.22.33, 59.43.248.246, 59.43.42.33",https://globalping.io?measurement=2lFyrDt1lMIKSMpSt00020wGZ,cn2_gt,2026-08-13T05:31:46Z,cn2_gt,"Guangzhou: 59.43.130.110, 59.43.248.246; Nanjing: 59.43.22.33, 59.43.248.246, 59.43.42.33"
38.147.173.136,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,2164,True,True,"Guangzhou: 59.43.130.114, 59.43.248.250; Nanjing: 59.43.139.109, 59.43.248.246",https://globalping.io?measurement=2tAqVWl7GOXWHrtl500020wFk,cn2_gt,2026-08-13T04:40:47Z,cn2_gt,"Guangzhou: 59.43.130.114, 59.43.248.250; Nanjing: 59.43.139.109, 59.43.248.246"
38.147.173.236,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1228,True,True,Guangzhou: 59.43.183.110; Shenzhen: 59.43.248.246,https://globalping.io?measurement=2aGa2IYetdjuMRsV600020wEm,cn2_gt,2026-08-13T03:40:55Z,cn2_gt,Guangzhou: 59.43.183.110; Shenzhen: 59.43.248.246
38.147.191.12,443,HK,香港,HKG,6134,XNNET LLC,2.0,6287,True,True,"Nanjing: 59.43.139.113, 59.43.181.94, 59.43.188.122; Shenzhen: 59.43.188.122",https://globalping.io?measurement=2FnzamPBNWIJVlsHd00020wI3,cn2_gt,2026-08-13T07:03:17Z,cn2_gt,"Nanjing: 59.43.139.113, 59.43.181.94, 59.43.188.122; Shenzhen: 59.43.188.122"
38.207.133.44,443,HK,香港,HKG,6134,XNNET LLC,2.0,1423,True,True,"Guangzhou: 59.43.248.250, 59.43.250.170; Nanjing: 59.43.139.117, 59.43.248.250; Beijing: 59.43.246.226; Xi'an: 59.43.248.250, 59.43.93.109",https://globalping.io?measurement=20sTzpgv7jAhGiGBW00020wEi,cn2_gt,2026-08-13T03:36:48Z,cn2_gt,"Guangzhou: 59.43.248.250, 59.43.250.170; Nanjing: 59.43.139.117, 59.43.248.250; Beijing: 59.43.246.226; Xi'an: 59.43.248.250, 59.43.93.109"
38.207.174.139,443,HK,香港,HKG,967,VMISS Inc.,2.0,,True,False,,,pending,,,
38.207.174.224,443,HK,香港,HKG,967,VMISS Inc.,2.0,,True,False,,,pending,,,
38.207.184.211,443,HK,香港,HKG,967,VMISS Inc.,2.0,,True,False,,,pending,,,
38.55.107.221,443,HK,香港,HKG,967,VMISS Inc.,2.0,1355,True,True,"Guangzhou: 59.43.248.246; Beijing: 59.43.181.222, 59.43.246.226",https://globalping.io?measurement=2omhXGdYhb172JO3800020wGC,cn2_gt,2026-08-13T05:08:33Z,cn2_gt,"Guangzhou: 59.43.248.246; Beijing: 59.43.181.222, 59.43.246.226"
38.55.107.239,443,HK,香港,HKG,967,VMISS Inc.,2.0,2335,True,True,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.129, 59.43.183.110; Beijing: 59.43.132.26, 59.43.248.2, 59.43.38.130",https://globalping.io?measurement=24K1SxKAFUCCtsQU800020wFE,cn2_gt,2026-08-13T04:09:09Z,cn2_gt,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.129, 59.43.183.110; Beijing: 59.43.132.26, 59.43.248.2, 59.43.38.130"
38.55.107.85,443,HK,香港,HKG,967,VMISS Inc.,2.0,2413,True,True,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.113, 59.43.183.110",https://globalping.io?measurement=2LZHIwgsp4Jrlj1ef00020wHi,cn2_gt,2026-08-13T06:42:37Z,cn2_gt,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.113, 59.43.183.110"
38.55.199.29,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1610,True,True,"Guangzhou: 59.43.22.41, 59.43.248.250; Beijing: 59.43.183.118, 59.43.248.2",https://globalping.io?measurement=2JtYVp4XhKPBHEuhe00020wGD,cn2_gt,2026-08-13T05:09:21Z,cn2_gt,"Guangzhou: 59.43.22.41, 59.43.248.250; Beijing: 59.43.183.118, 59.43.248.2"
38.55.199.89,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,,True,False,,,pending,,,
38.55.97.172,443,HK,香港,HKG,42960,VH Global Limited,2.0,1424,True,True,Nanjing: 59.43.132.149; Beijing: 59.43.247.226,https://globalping.io?measurement=2TPLZqu1XOoXSqdoX00020wFF,cn2_gt,2026-08-13T04:09:23Z,cn2_gt,Nanjing: 59.43.132.149; Beijing: 59.43.247.226
38.76.181.100,443,HK,香港,HKG,401701,cognetcloud INC,2.0,1498,True,True,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.117, 59.43.183.110; Beijing: 59.43.181.210, 59.43.19.94, 59.43.246.226; Xi'an: 59.43.137.241, 59.43.188.122",https://globalping.io?measurement=2tfTm9ejYMpiEi4Ku00020wEj,cn2_gt,2026-08-13T03:37:26Z,cn2_gt,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.117, 59.43.183.110; Beijing: 59.43.181.210, 59.43.19.94, 59.43.246.226; Xi'an: 59.43.137.241, 59.43.188.122"
40.83.77.77,443,HK,香港,HKG,8075,Microsoft Corporation,2.0,,True,False,,,pending,,,
42.2.23.158,443,HK,香港,HKG,4760,HKT Limited,2.0,,True,False,,,pending,,,
43.103.4.68,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,1906,True,False,,https://globalping.io?measurement=2fWmv7QXBt8ZtQ56b00020wHN,other,2026-08-13T06:21:27Z,other,
43.132.225.26,443,HK,香港,HKG,132203,"Tencent Building, Kejizhongyi Avenue",2.0,1025,True,False,,https://globalping.io?measurement=2lobueQCzKWpm1IaX00020wGN,other,2026-08-13T05:19:44Z,other,
43.135.6.72,443,HK,香港,HKG,132203,"Tencent Building, Kejizhongyi Avenue",2.0,2092,True,False,,https://globalping.io?measurement=29ijwRCw82MMmxOF200020wEl,other,2026-08-13T03:39:42Z,other,
43.154.131.189,443,HK,香港,HKG,132203,"Tencent Building, Kejizhongyi Avenue",2.0,,True,False,,https://globalping.io?measurement=2aKgP0gLZkuS5Xvb600020xFf,other,2026-08-15T20:39:36Z,other,
43.161.238.235,443,HK,香港,HKG,132203,"Tencent Building, Kejizhongyi Avenue",2.0,1336,True,False,,https://globalping.io?measurement=23RzPzOhPGf384ZpG00020wEo,other,2026-08-13T03:42:55Z,other,
43.161.254.71,443,HK,香港,HKG,132203,"Tencent Building, Kejizhongyi Avenue",2.0,1274,True,False,,https://globalping.io?measurement=2F1kAE5gtmKZI7rG100020wEj,other,2026-08-13T03:38:08Z,other,
43.198.154.224,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
43.198.95.79,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,1667,True,False,,https://globalping.io?measurement=2WFZLadMUS1bAcWgT00020yCt,other,2026-08-18T09:51:24Z,other,
43.199.144.56,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
45.131.179.101,443,HK,香港,HKG,6134,XNNET LLC,2.0,1550,True,True,Guangzhou: 59.43.130.126,https://globalping.io?measurement=2HDF6XBtsj59bOqo500020wEn,cn2_gt,2026-08-13T03:42:00Z,cn2_gt,Guangzhou: 59.43.130.126
45.145.229.223,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1447,True,True,"Guangzhou: 59.43.16.166, 59.43.181.14, 59.43.183.110; Nanjing: 59.43.139.117, 59.43.248.250; Beijing: 59.43.19.94, 59.43.248.2; Nanjing: 59.43.139.109",https://globalping.io?measurement=2QbOKhdYHoO67MNhJ00020wFF,cn2_gt,2026-08-13T04:09:18Z,cn2_gt,"Guangzhou: 59.43.16.166, 59.43.181.14, 59.43.183.110; Nanjing: 59.43.139.117, 59.43.248.250; Beijing: 59.43.19.94, 59.43.248.2; Nanjing: 59.43.139.109"
45.192.184.104,443,HK,香港,HKG,154309,Intelligent Cloud Limited,2.0,,True,False,,https://globalping.io?measurement=2XQWoWDUnvwkANKJR00020wH1,other,2026-08-13T05:59:45Z,other,
45.192.192.109,443,HK,香港,HKG,32167,LSHIY LLC,2.0,,True,False,,,pending,,,
45.221.113.25,443,HK,香港,HKG,967,VMISS Inc.,2.0,4497,True,False,,https://globalping.io?measurement=2V79ISB7lVN1c4b3000020wH1,other,2026-08-13T05:59:48Z,other,
45.221.113.70,443,HK,香港,HKG,967,VMISS Inc.,2.0,3006,True,False,,https://globalping.io?measurement=2ErqG74MgUZkG224C00020wHN,other,2026-08-13T06:21:29Z,other,
45.221.115.3,443,HK,香港,HKG,967,VMISS Inc.,2.0,3013,True,False,,https://globalping.io?measurement=2VJjNcI41LfcrtgW400020wI2,other,2026-08-13T07:03:07Z,other,
45.39.190.155,443,HK,香港,HKG,56971,Cgi Global Limited,2.0,2241,True,False,,https://globalping.io?measurement=2qz4WzVPc6G6pqgMP00020wHX,other,2026-08-13T06:31:55Z,other,
45.39.190.92,443,HK,香港,HKG,211273,Cloud Software - FZCO,2.0,1939,True,False,,https://globalping.io?measurement=285xDSLa5Ur9G8LsY00020wGq,other,2026-08-13T05:48:15Z,other,
45.78.28.90,443,HK,香港,HKG,25820,IT7 Networks Inc,2.0,,True,False,,,pending,,,
46.8.101.244,443,HK,香港,HKG,211273,Cloud Software - FZCO,2.0,2074,True,False,,https://globalping.io?measurement=2Wg9VFhVg7ZD07F1t00020wH1,other,2026-08-13T05:59:43Z,other,
47.238.117.210,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,1084,True,False,,https://globalping.io?measurement=2NrE0sfH5LHUs7RNK00020wFE,other,2026-08-13T04:09:04Z,other,
47.239.241.168,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,1488,True,False,,https://globalping.io?measurement=2DWiRaTmMkndxFMQk00020wFq,other,2026-08-13T04:46:42Z,other,
47.239.4.246,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,,True,False,,https://globalping.io?measurement=2hCYosOkddGV84Wpf00020z3A,other,2026-08-20T15:52:17Z,other,
47.242.164.128,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,,True,False,,,pending,,,
47.242.87.115,443,HK,台北,TPE,45102,"Alibaba (US) Technology Co., Ltd.",2.0,,True,False,,https://globalping.io?measurement=2LqSKio1xiJ7KPoNb00020wEI,other,2026-08-13T03:10:23Z,other,
47.76.151.250,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,1098,True,False,,https://globalping.io?measurement=2zcR4hVyKiiEWGwPr00020wEG,other,2026-08-13T03:09:00Z,other,
47.76.218.163,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,,True,False,,,pending,,,
47.86.102.212,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,963,True,False,,https://globalping.io?measurement=2XtaKFfXLCVPi7yc400020wF6,other,2026-08-13T04:00:59Z,other,
52.184.80.143,443,HK,香港,HKG,8075,Microsoft Corporation,2.0,1636,True,False,,https://globalping.io?measurement=2lDlWht3XcMkwNuLn00020wFk,other,2026-08-13T04:41:05Z,other,
54.46.33.136,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
57.158.74.32,443,HK,香港,HKG,8075,Microsoft Corporation,2.0,,True,False,,https://globalping.io?measurement=2Egz6uwoyl6aGkWdH00020wGf,other,2026-08-13T05:37:17Z,other,
58.152.13.239,443,HK,香港,HKG,4760,HKT Limited,2.0,1812,True,False,,https://globalping.io?measurement=26OD3GooNjXKJRFZt00020wFc,other,2026-08-13T04:33:00Z,other,
62.60.232.38,443,HK,香港,HKG,215540,Global Connectivity Solutions Llp,2.0,5104,True,False,,https://globalping.io?measurement=2ErBsPfjINsf4UYLz00020wH1,other,2026-08-13T05:59:46Z,other,
68.64.179.129,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,2323,True,True,"Guangzhou: 59.43.188.122, 59.43.250.110; Beijing: 59.43.181.222, 59.43.246.226; Shenzhen: 59.43.183.110",https://globalping.io?measurement=2BP1oPeBmSDFB2wE300020wFF,cn2_gt,2026-08-13T04:09:34Z,cn2_gt,"Guangzhou: 59.43.188.122, 59.43.250.110; Beijing: 59.43.181.222, 59.43.246.226; Shenzhen: 59.43.183.110"
68.64.182.121,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,2816,True,True,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.113, 59.43.248.246; Xi'an: 59.43.188.122, 59.43.93.109",https://globalping.io?measurement=2i5PdfyPYYRsgSUR100020wEj,cn2_gt,2026-08-13T03:37:40Z,cn2_gt,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.113, 59.43.248.246; Xi'an: 59.43.188.122, 59.43.93.109"
68.64.182.205,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,3297,True,True,"Guangzhou: 59.43.188.122; Nanjing: 59.43.139.113, 59.43.188.122",https://globalping.io?measurement=2hKLJq2QZUIqO49JX00020wF6,cn2_gt,2026-08-13T04:01:02Z,cn2_gt,"Guangzhou: 59.43.188.122; Nanjing: 59.43.139.113, 59.43.188.122"
69.165.73.121,443,HK,香港,HKG,62468,VpsQuan L.L.C.,2.0,,True,False,,,pending,,,
8.210.40.146,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,1077,True,False,,https://globalping.io?measurement=2rg0VT3g2bcDC9nst00020wF6,other,2026-08-13T04:00:40Z,other,
8.217.91.143,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,1995,True,False,,https://globalping.io?measurement=2zx8JVZHt0ntkJ4LI00020wEQ,other,2026-08-13T03:19:04Z,other,
8.218.167.86,443,HK,香港,HKG,45102,"Alibaba (US) Technology Co., Ltd.",2.0,1377,True,False,,https://globalping.io?measurement=2qrrR3IJ4rEnSKsF600020wEh,other,2026-08-13T03:35:52Z,other,
82.38.23.26,443,HK,新加坡,SIN,4515,PCCW IMS Ltd (PCCW Business Internet Access),2.0,,True,False,,https://globalping.io?measurement=25Ybirp2wvfg2m0gk00020wHw,other,2026-08-13T06:57:12Z,other,
83.229.127.224,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1480,True,True,"Guangzhou: 59.43.16.166, 59.43.248.246; Nanjing: 59.43.248.246, 59.43.42.33; Beijing: 59.43.132.26, 59.43.248.2, 59.43.38.126",https://globalping.io?measurement=2ncIvuNXz1ja3ZdjS00020wFE,cn2_gt,2026-08-13T04:09:09Z,cn2_gt,"Guangzhou: 59.43.16.166, 59.43.248.246; Nanjing: 59.43.248.246, 59.43.42.33; Beijing: 59.43.132.26, 59.43.248.2, 59.43.38.126"
91.110.209.105,443,HK,香港,HKG,40065,CNSERVERS LLC,2.0,,True,False,,,pending,,,
91.149.237.61,443,HK,香港,HKG,26383,Baxet Group Inc.,2.0,2917,True,False,,https://globalping.io?measurement=2b58KJ0Q4lPCdomdn00020wHC,other,2026-08-13T06:10:37Z,other,
91.213.174.240,443,HK,香港,HKG,967,VMISS Inc.,2.0,3284,True,False,,https://globalping.io?measurement=2hksu1GkjWKrO4Avg00020wHN,other,2026-08-13T06:21:20Z,other,
95.182.100.35,443,HK,香港,HKG,56971,Cgi Global Limited,2.0,3551,True,False,,https://globalping.io?measurement=29cqI4Ym4qPxQe8Se00020wHC,other,2026-08-13T06:10:32Z,other,
95.182.95.204,443,HK,香港,HKG,56971,Cgi Global Limited,2.0,2030,True,False,,https://globalping.io?measurement=24jtVukREP9GRSjP400020wHR,other,2026-08-13T06:25:58Z,other,
95.182.95.237,443,HK,香港,HKG,56971,Cgi Global Limited,2.0,2256,True,False,,https://globalping.io?measurement=2Hbrg6f8iVoxO73ir00020wHn,other,2026-08-13T06:47:52Z,other,
95.40.2.120,443,HK,香港,HKG,16509,"Amazon.com, Inc.",2.0,,True,False,,,pending,,,
47.239.220.3,443,JP,大阪,KIX,20473,"The Constant Company, LLC",2.0,1941,True,False,,https://globalping.io?measurement=2HfZe7X8mkrjMTVwH00020wFq,other,2026-08-13T04:46:29Z,other,
43.159.4.80,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",2.0,2144,True,True,Nanjing: 59.43.132.153,https://globalping.io?measurement=29AtQBn00L1V1R3C200020wEj,cn2_gt,2026-08-13T03:37:16Z,cn2_gt,Nanjing: 59.43.132.153
103.118.252.100,443,HK,香港,HKG,55933,Cloudie Limited,3.0,1526,True,True,"Guangzhou: 59.43.183.110; Beijing: 59.43.181.222, 59.43.246.226",https://globalping.io?measurement=2cl6JxDyS7PpPB6KW00020wGC,cn2_gt,2026-08-13T05:08:26Z,cn2_gt,"Guangzhou: 59.43.183.110; Beijing: 59.43.181.222, 59.43.246.226"
103.143.81.178,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1280,True,True,"Nanjing: 59.43.139.109, 59.43.248.250; Beijing: 59.43.246.226",https://globalping.io?measurement=2Kn6eo2bcmlLzRYTD00020wEi,cn2_gt,2026-08-13T03:36:20Z,cn2_gt,"Nanjing: 59.43.139.109, 59.43.248.250; Beijing: 59.43.246.226"
103.214.174.40,443,HK,香港,HKG,42960,VH Global Limited,3.0,1603,True,True,"Guangzhou: 59.43.130.122; Nanjing: 59.43.138.50, 59.43.46.101",https://globalping.io?measurement=2xy14kQIVvI74zvUB00020wFq,cn2_gt,2026-08-13T04:46:28Z,cn2_gt,"Guangzhou: 59.43.130.122; Nanjing: 59.43.138.50, 59.43.46.101"
149.104.12.254,443,HK,香港,HKG,6134,XNNET LLC,3.0,1392,True,True,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.129, 59.43.16.182, 59.43.248.250",https://globalping.io?measurement=2sNDoqWs50IfXoBLx00020wFq,cn2_gt,2026-08-13T04:46:58Z,cn2_gt,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.129, 59.43.16.182, 59.43.248.250"
